Index,ex_scene_encode,ex_scene_size,ex_object_encode,ex_object_size,ex_target_pos,ex_condition_encode,ex_lure,ex_lure_size,ex_lure_pos,ex_new,ex_new_scene_size,jitter_ITI,thisN,thisTrialN,thisRepN,slider_example.response,slider_example.rt,key_ex_rate.keys,key_ex_rate.rt,key_ex_rate.duration,Scene,Scene_Size,Condition_Encode,Object_Encode,Object_Size,Condition_Old,Correct_Key_Old,Obj_Lure,Lure_size,Target_pos,Lure_pos,Correct_key_AFC,slider_cong.response,slider_cong.rt,key_rate.keys,key_rate.rt,key_rate.duration,ex_scene_old_new,scene_size,condition_encode,key_ex_old.keys,key_ex_old.rt,key_ex_old.duration,key_item.keys,key_item.corr,key_item.rt,key_item.duration,key_ex_2AFC.keys,key_ex_2AFC.rt,key_ex_2AFC.duration,key_2AFC.keys,key_2AFC.corr,key_2AFC.rt,key_2AFC.duration,exemplo_PAL.thisRepN,exemplo_PAL.thisTrialN,exemplo_PAL.thisN,exemplo_PAL.thisIndex,trial_encode.thisRepN,trial_encode.thisTrialN,trial_encode.thisN,trial_encode.thisIndex,trial_ex_old.thisRepN,trial_ex_old.thisTrialN,trial_ex_old.thisN,trial_ex_old.thisIndex,trial_item.thisRepN,trial_item.thisTrialN,trial_item.thisN,trial_item.thisIndex,trial_ex_2AFC.thisRepN,trial_ex_2AFC.thisTrialN,trial_ex_2AFC.thisN,trial_ex_2AFC.thisIndex,trial_asso.thisRepN,trial_asso.thisTrialN,trial_asso.thisN,trial_asso.thisIndex,thisRow.t,notes,Welcome.started,text_hi.started,key_welcome.started,Welcome.stopped,Explanation_PAL.started,text_Explain_PAL.started,key_explain_PAL.started,Explanation_PAL.stopped,Explain_Rating.started,text_explain_rate.started,key_explain_rate.started,Explain_Rating.stopped,blank.started,image_blank.started,cross_25.started,cross_25.stopped,image_blank.stopped,blank.stopped,Example_PAL.started,image_ex_scene.started,image_ex_object.started,slider_example.started,text_example.started,key_ex_rate.started,slider_example.stopped,text_example.stopped,key_ex_rate.stopped,Example_PAL.stopped,exemplo_PAL.slider_example.response,exemplo_PAL.slider_example.rt,exemplo_PAL.key_ex_rate.keys,exemplo_PAL.key_ex_rate.rt,exemplo_PAL.key_ex_rate.duration,Start_PAL.started,text_end_ex.started,text_start_PAL.started,key_start_PAL.started,text_end_ex.stopped,Start_PAL.stopped,key_start_PAL.keys,key_start_PAL.rt,key_start_PAL.duration,Encode.started,image_scene_encode.started,image_object_encode.started,text_rating.started,slider_cong.started,key_rate.started,text_rating.stopped,slider_cong.stopped,key_rate.stopped,Encode.stopped,trial_encode.slider_cong.response,trial_encode.slider_cong.rt,trial_encode.key_rate.keys,trial_encode.key_rate.rt,trial_encode.key_rate.duration,image_scene_encode.stopped,image_object_encode.stopped,Pause_1.started,text_pausa1.started,Pause_1.stopped,n_trials_total,n_go,n_nogo,hits,misses,correct_rejections,false_alarms,go_accuracy_percent,nogo_accuracy_percent,mean_rt_go_correct,Go_Nogo_task.started,Go_Nogo_task.stopped,Cog_Oral.started,text_endGo.started,text_call.started,text_endGo.stopped,key_end_cog.started,text_call.stopped,Cog_Oral.stopped,key_end_cog.keys,key_end_cog.rt,key_end_cog.duration,Retomar.started,text_retomar.started,key_resp.started,Retomar.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Explanation_Recall.started,text_explain_recall.started,key_continue.started,Explanation_Recall.stopped,Explain_Old_New.started,text_explain_old_new.started,key_explain_old.started,Explain_Old_New.stopped,key_explain_old.keys,key_explain_old.rt,key_explain_old.duration,Exemplo_old.started,image_exemplo_old_new.started,key_ex_old.started,text_ex_old.started,image_exemplo_old_new.stopped,key_ex_old.stopped,text_ex_old.stopped,Exemplo_old.stopped,trial_ex_old.key_ex_old.keys,trial_ex_old.key_ex_old.rt,trial_ex_old.key_ex_old.duration,Start_Recall.started,text_start_recall.started,key_start_recall.started,Start_Recall.stopped,key_start_recall.keys,key_start_recall.rt,key_start_recall.duration,Old_New_Task.started,image_old_new.started,key_item.started,text_item.started,image_old_new.stopped,key_item.stopped,text_item.stopped,Old_New_Task.stopped,trial_item.key_item.keys,trial_item.key_item.corr,trial_item.key_item.rt,trial_item.key_item.duration,End_Old_New.started,text_end_item.started,key_resp_2.started,End_Old_New.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Explain_2AFC.started,text_explain_2afc.started,key_end_explain_2afc.started,Explain_2AFC.stopped,key_end_explain_2afc.keys,key_end_explain_2afc.rt,key_end_explain_2afc.duration,Exemplo_2AFC.started,image_ex_2AFC.started,image_ex_target.started,image_ex_lure.started,key_ex_2AFC.started,Exemplo_2AFC.stopped,trial_ex_2AFC.key_ex_2AFC.keys,trial_ex_2AFC.key_ex_2AFC.rt,trial_ex_2AFC.key_ex_2AFC.duration,trial_2AFC.started,image_scene_2AFC.started,key_2AFC.started,image_target.started,image_lure.started,trial_2AFC.stopped,trial_asso.key_2AFC.keys,trial_asso.key_2AFC.corr,trial_asso.key_2AFC.rt,trial_asso.key_2AFC.duration,image_scene_2AFC.stopped,key_2AFC.stopped,image_target.stopped,image_lure.stopped,end.started,text_end.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
33,,,,,,,,,,,,2.3,21,21,0,,,,,,Scenes_Dataset/ice_rink_A.jpg,"(600, 450)",Incongruent,Objects_Dataset/paper_towel_dispenser.png,"(300, 400)",old,left,Objects_Dataset/saxophone.png,"(250, 250)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.9459593999999925,0.13594240000020363,,,,,,,,,,,,,,,,,,,,,0,21,21,32,2270.1431307000003,,,,,,,,,,,,,,2270.1305194999995,2270.1431307000003,2272.3765685,2272.6376774,2272.4434692000004,2272.6101289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.6343997000004,2272.6376774,2272.6376774,2272.6376774,2272.6376774,2275.6102832999995,up,1,1.9459593999999925,0.13594240000020363,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
9,,,,,,,,,,,,2.4,22,22,0,,,,,,Scenes_Dataset/childrens_room_A.jpg,"(600, 524)",Congruent,Objects_Dataset/abacus.png,"(185, 200)",old,left,Objects_Dataset/doll.png,"(191, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.893127899999854,0.0960466999995333,,,,,,,,,,,,,,,,,,,,,0,22,22,8,2275.6272304000004,,,,,,,,,,,,,,2275.6109045000003,2275.6272304000004,2277.8598893999997,2278.1224826999996,2278.0266881999996,2278.0935449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.1174014999997,2278.1224826999996,2278.1224826999996,2278.1224826999996,2278.1224826999996,2281.0937706000004,down,1,1.893127899999854,0.0960466999995333,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
60,,,,,,,,,,,,2.35,23,23,0,,,,,,Scenes_Dataset/field_A.jpg,"(600, 403)",Incongruent,Objects_Dataset/computer_monitor.png,"(300, 300)",old,left,Objects_Dataset/plasticine.png,"(250, 167)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.621350800000073,0.13612379999995028,,,,,,,,,,,,,,,,,,,,,0,23,23,59,2281.1100247000004,,,,,,,,,,,,,,2281.0943637,2281.1100247000004,2283.3443172999996,2283.6022826,2283.4601392000004,2283.5769953999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.5989656,2283.6022826,2283.6022826,2283.6022826,2283.6022826,2286.577196,up,1,1.621350800000073,0.13612379999995028,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
47,,,,,,,,,,,,3,24,24,0,,,,,,Scenes_Dataset/entrance_hall_B.jpg,"(600, 421)",Incongruent,Objects_Dataset/movie_reels.png,"(350, 268)",old,left,Objects_Dataset/payment_terminal.png,"(285, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.101408999999876,0.13588110000000597,,,,,,,,,,,,,,,,,,,,,0,24,24,46,2286.5933750000004,,,,,,,,,,,,,,2286.5777964999997,2286.5933750000004,2288.8268372,2289.0769307,2289.6022912999997,2289.5776223000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.5989312,2289.6022912999997,2289.6022912999997,2289.6022912999997,2289.6022912999997,2292.5936426,up,1,1.101408999999876,0.13588110000000597,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
43,,,,,,,,,,,,2.8,25,25,0,,,,,,Scenes_Dataset/home_office_A.jpg,"(600, 399)",Incongruent,Objects_Dataset/bicycle_bell.png,"(250, 210)",old,left,Objects_Dataset/unicycle_retouched.png,"(159, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.53469159999986,0.1200050999996165,,,,,,,,,,,,,,,,,,,,,0,25,25,42,2292.6101007999996,,,,,,,,,,,,,,2292.5944224000004,2292.6101007999996,2294.8268952999997,2295.0769069,2295.4169076,2295.3939416000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.4140797,2295.4169076,2295.4169076,2295.4169076,2295.4169076,2298.4100221,up,1,1.53469159999986,0.1200050999996165,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
35,,,,,,,,,,,,2.4,26,26,0,,,,,,Scenes_Dataset/dentist_A.jpg,"(600, 400)",Incongruent,Objects_Dataset/basketball.png,"(282, 300)",old,left,Objects_Dataset/chandelier_retouched.png,"(250, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,2.588011599999845,0.11192959999971208,,,,,,,,,,,,,,,,,,,,,0,26,26,34,2298.4264986999997,,,,,,,,,,,,,,2298.4101926000003,2298.4264986999997,2300.6436501999997,2300.8996558999997,2300.8269687,2300.877697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.8969829,2300.8996558999997,2300.8996558999997,2300.8996558999997,2300.8996558999997,2303.8971271,up,1,2.588011599999845,0.11192959999971208,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
48,,,,,,,,,,,,3.05,27,27,0,,,,,,Scenes_Dataset/ballet_room_A.jpg,"(600, 398)",Incongruent,Objects_Dataset/hiking_boots.png,"(300, 300)",old,left,Objects_Dataset/bicycle_bell.png,"(250, 210)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.5052130999993096,0.11188960000072257,,,,,,,,,,,,,,,,,,,,,0,27,27,47,2303.9102122000004,,,,,,,,,,,,,,2303.8975050999998,2303.9102122000004,2306.1272981,2306.3773542,2306.9664229,2306.9440223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.9635915,2306.9664229,2306.9664229,2306.9664229,2306.9664229,2309.9442397000003,up,1,1.5052130999993096,0.11188960000072257,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
8,,,,,,,,,,,,2.35,28,28,0,,,,,,Scenes_Dataset/igloo_A.jpg,"(600, 450)",Congruent,Objects_Dataset/eskimo_coat.png,"(300, 300)",old,left,Objects_Dataset/wool_cap.png,"(250, 250)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.3215448000000833,0.1437588999997388,,,,,,,,,,,,,,,,,,,,,0,28,28,7,2309.9603905000004,,,,,,,,,,,,,,2309.9449211,2309.9603905000004,2312.1938733999996,2312.4542239,2312.3107706,2312.4275428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.4511383999998,2312.4542239,2312.4542239,2312.4542239,2312.4542239,2315.4441195,down,1,1.3215448000000833,0.1437588999997388,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
32,,,,,,,,,,,,2.25,29,29,0,,,,,,Scenes_Dataset/elevator_A.jpg,"(600, 450)",Incongruent,Objects_Dataset/cake_tongs_retouched.png,"(300, 75)",old,left,Objects_Dataset/3d_glasses_retouched.png,"(300, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.343835399999989,0.15216660000078264,,,,,,,,,,,,,,,,,,,,,0,29,29,31,2315.4604919000003,,,,,,,,,,,,,,2315.444831,2315.4604919000003,2317.6773855,2317.9277998999996,2317.7125011999997,2317.9128585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.9250902000003,2317.9277998999996,2317.9277998999996,2317.9277998999996,2317.9277998999996,2320.9119607000002,up,1,1.343835399999989,0.15216660000078264,2320.9273167,2320.9273167,2320.9273167,2320.9273167,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
51,,,,,,,,,,,,3.2,30,30,0,,,,,,Scenes_Dataset/clinic_A.jpg,"(600, 400)",Incongruent,Objects_Dataset/juggling_balls_retouched.png,"(350, 197)",old,left,Objects_Dataset/sled_retouched.png,"(450, 286)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.782975400000396,0.11198340000009921,,,,,,,,,,,,,,,,,,,,,0,30,30,50,2320.9273167,,,,,,,,,,,,,,2320.9127644,2320.9273167,2323.1775784,2323.4298129999997,2324.1367565,2324.111258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.1337114999997,2324.1367565,2324.1367565,2324.1367565,2324.1367565,2327.1287544999996,up,1,1.782975400000396,0.11198340000009921,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
55,,,,,,,,,,,,2.1,31,31,0,,,,,,Scenes_Dataset/lake_A.jpg,"(600, 442)",Incongruent,Objects_Dataset/thermometer.png,"(300, 199)",old,left,Objects_Dataset/ticket_machine.png,"(200, 300)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.8293181999997614,0.11199940000005881,,,,,,,,,,,,,,,,,,,,,0,31,31,54,2327.1439018,,,,,,,,,,,,,,2327.1293164,2327.1439018,2329.3605498999996,2329.6183745999997,2329.2440834999998,2329.5944800999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.6154514,2329.6183745999997,2329.6183745999997,2329.6183745999997,2329.6183745999997,2332.6113637999997,up,1,1.8293181999997614,0.11199940000005881,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
12,,,,,,,,,,,,2.55,32,32,0,,,,,,Scenes_Dataset/castle_A.jpg,"(600, 450)",Congruent,Objects_Dataset/sword_retouched.png,"(300, 300)",old,left,Objects_Dataset/shield.png,"(199, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.4476593000008506,0.12046339999960765,,,,,,,,,,,,,,,,,,,,,0,32,32,11,2332.6275137000002,,,,,,,,,,,,,,2332.6120625000003,2332.6275137000002,2334.8443955000002,2335.0943212,2335.1919877,2335.1617607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.1887878999996,2335.1919877,2335.1919877,2335.1919877,2335.1919877,2338.1777928,down,1,1.4476593000008506,0.12046339999960765,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
20,,,,,,,,,,,,2.95,33,33,0,,,,,,Scenes_Dataset/basketball_field_A.jpg,"(600, 399)",Congruent,Objects_Dataset/whistle.png,"(200, 151)",old,left,Objects_Dataset/basketball.png,"(282, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.1719500999997763,0.15938420000020415,,,,,,,,,,,,,,,,,,,,,0,33,33,19,2338.1944897000003,,,,,,,,,,,,,,2338.178618,2338.1944897000003,2340.410857,2340.6609623000004,2341.1563689000004,2341.1281931000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.1535722999997,2341.1563689000004,2341.1563689000004,2341.1563689000004,2341.1563689000004,2344.1446609000004,down,1,1.1719500999997763,0.15938420000020415,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
2,,,,,,,,,,,,2.05,34,34,0,,,,,,Scenes_Dataset/waiting_room_A.jpg,"(600, 450)",Congruent,Objects_Dataset/clock.png,"(250, 248)",old,left,Objects_Dataset/water_dispenser.png,"(300, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.0165680000000066,0.1519146999999066,,,,,,,,,,,,,,,,,,,,,0,34,34,1,2344.1609107000004,,,,,,,,,,,,,,2344.145412,2344.1609107000004,2346.3780561000003,2346.6392225,2346.2109739999996,2346.6112694000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.6358180999996,2346.6392225,2346.6392225,2346.6392225,2346.6392225,2349.6281842,down,1,1.0165680000000066,0.1519146999999066,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
1,,,,,,,,,,,,2,35,35,0,,,,,,Scenes_Dataset/office_work_A.jpg,"(600, 470)",Congruent,Objects_Dataset/staple_puller_retouched.png,"(400, 400)",old,left,Objects_Dataset/clock.png,"(250, 248)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.0379533999994237,0.14393370000016148,,,,,,,,,,,,,,,,,,,,,0,35,35,0,2349.644343,,,,,,,,,,,,,,2349.6288355999995,2349.644343,2351.8610848,2352.1217350999996,2351.6444008999997,2352.0950028999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.1166021999998,2352.1217350999996,2352.1217350999996,2352.1217350999996,2352.1217350999996,2355.1114528999997,down,1,1.0379533999994237,0.14393370000016148,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
17,,,,,,,,,,,,2.8,36,36,0,,,,,,Scenes_Dataset/stage_A.jpg,"(600, 396)",Congruent,Objects_Dataset/saxophone.png,"(250, 250)",old,left,Objects_Dataset/digital_piano_retouched.png,"(350, 350)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.8613096999997651,0.10393410000051517,,,,,,,,,,,,,,,,,,,,,0,36,36,16,2355.1277878,,,,,,,,,,,,,,2355.1121252000003,2355.1277878,2357.3443067999997,2357.5946032,2357.9382697,2357.9118712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.9350057,2357.9382697,2357.9382697,2357.9382697,2357.9382697,2360.9121857,down,1,1.8613096999997651,0.10393410000051517,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
42,,,,,,,,,,,,2.75,37,37,0,,,,,,Scenes_Dataset/hut_A.jpg,"(600, 384)",Incongruent,Objects_Dataset/sled_retouched.png,"(450, 286)",old,left,Objects_Dataset/stapler.png,"(250, 178)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,down,0,2.336759400000119,0.143906600000264,,,,,,,,,,,,,,,,,,,,,0,37,37,41,2360.9278027,,,,,,,,,,,,,,2360.9128655000004,2360.9278027,2363.1611359999997,2363.411527,2363.6868426,2363.6618946999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.6820383000004,2363.6868426,2363.6868426,2363.6868426,2363.6868426,2366.678575,down,0,2.336759400000119,0.143906600000264,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
3,,,,,,,,,,,,2.1,38,38,0,,,,,,Scenes_Dataset/car_interior_A.jpg,"(600, 389)",Congruent,Objects_Dataset/car_mat.png,"(230, 258)",old,left,Objects_Dataset/car_key.png,"(300, 125)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,1.124349099999563,0.09589140000025509,,,,,,,,,,,,,,,,,,,,,0,38,38,2,2366.6948075,,,,,,,,,,,,,,2366.6796914999995,2366.6948075,2368.9133970000003,2369.1873238999997,2368.7946531999996,2369.1624558000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.1848625000002,2369.1873238999997,2369.1873238999997,2369.1873238999997,2369.1873238999997,2372.1785382,down,1,1.124349099999563,0.09589140000025509,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
40,,,,,,,,,,,,2.65,39,39,0,,,,,,Scenes_Dataset/kindergarten_A.jpg,"(600, 338)",Incongruent,Objects_Dataset/payment_terminal.png,"(285, 300)",old,left,Objects_Dataset/message_bottle.png,"(284, 177)","(300, 200)","(300, -200)",up,,,,,,,,,,,,,,,,,,,up,1,1.4469739000005575,0.12706449999950564,,,,,,,,,,,,,,,,,,,,,0,39,39,39,2372.19478,,,,,,,,,,,,,,2372.1796162,2372.19478,2374.4116925999997,2374.6615973,2374.8494788999997,2374.8293135000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.8467215,2374.8494788999997,2374.8494788999997,2374.8494788999997,2374.8494788999997,2377.8450476,up,1,1.4469739000005575,0.12706449999950564,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
28,,,,,,,,,,,,2.05,40,40,0,,,,,,Scenes_Dataset/public_toilet_A.jpg,"(600, 375)",Congruent,Objects_Dataset/hands_dryer.png,"(350, 267)",old,left,Objects_Dataset/paper_towel_dispenser.png,"(300, 400)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,2.0679426999995485,0.12815409999984695,,,,,,,,,,,,,,,,,,,,,0,40,40,27,2377.8617149,,,,,,,,,,,,,,2377.8459749000003,2377.8617149,2380.0948704,2380.3556533,2379.9116938999996,2380.3286938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.3525938000002,2380.3556533,2380.3556533,2380.3556533,2380.3556533,2383.3454156,down,1,2.0679426999995485,0.12815409999984695,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
22,,,,,,,,,,,,3.05,41,41,0,,,,,,Scenes_Dataset/cavern_A.jpg,"(600, 410)",Congruent,Objects_Dataset/canteen.png,"(150, 250)",old,left,Objects_Dataset/hiking_boots.png,"(300, 300)","(300, -200)","(300, 200)",down,,,,,,,,,,,,,,,,,,,down,1,2.2527000999998563,0.1598415999997087,,,,,,,,,,,,,,,,,,,,,0,41,41,21,2383.3616801,,,,,,,,,,,,,,2383.3466912000004,2383.3616801,2385.578396,2385.8282572,2386.4189969999998,2386.3959956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.4160659,2386.4189969999998,2386.4189969999998,2386.4189969999998,2386.4189969999998,2389.4122160999996,down,1,2.2527000999998563,0.1598415999997087,,,,,,,,LP2804,001,2026-04-28_11h04.03.029,SEED,2024.2.5,None,2026-04-28 11h07.28.089256 +0100,
